ID,Label
394,0.6467647218684245
395,0.02529877550899454
397,0.028406927205038873
401,0.021583725913010242
405,0.02210939505958676
406,0.027988652858539794
407,0.6335947238926714
408,0.02226114827979661
410,0.05496955552029579
412,0.0292622553975695
415,0.024311533354147548
417,0.0498032166143102
419,0.6462049507604287
420,0.02976761938420797
422,0.09953884667664811
424,0.6467214046395029
425,0.05466948111628522
427,0.02719954239162092
428,0.5436557201065753
433,0.06291349212097548
435,0.024662984301427292
436,0.023732591550137096
438,0.1788384386084786
442,0.02340562796520874
444,0.024674409012095076
447,0.6477441456096934
448,0.027076776397268104
454,0.021732245370439208
455,0.08052965885320672
456,0.06131300216685773
459,0.021760486621674825
460,0.02961247883359319
465,0.6497059003977844
466,0.021992450410052204
470,0.39487269395149416
471,0.022234840585499238
481,0.022411271773354086
482,0.02285762284646615
483,0.6341314702445651
484,0.023817044852512573
487,0.043646212082877646
490,0.05976418708227996
491,0.022862987084706094
494,0.02185281329791049
496,0.04755420468246887
501,0.028904005412408146
502,0.024537485988312697
503,0.03535886224585824
506,0.05417867823133912
510,0.031903550861738524
511,0.02588977982527717
512,0.038182950941162815
514,0.0478043417230388
516,0.6501434032679438
520,0.11660535798920624
525,0.05041384134088232
527,0.6155360968059973
530,0.021695293499998512
533,0.023937857991584183
534,0.04616007930526061
535,0.029868652754947916
536,0.025468356602719715
538,0.0361952690781509
541,0.026087706719350352
542,0.10084354218733696
543,0.02648797019514186
545,0.02775932395988477
550,0.0370178561469447
551,0.03056484953426436
553,0.05918451229223955
554,0.0725136333547037
555,0.02282902487553315
556,0.032323149374191465
557,0.04270262646498781
559,0.04144121143351576
561,0.046375930519921296
562,0.0218020396971836
563,0.033121585109523066
565,0.6455780809550816
566,0.024495213770365013
567,0.027777031681129594
569,0.02708543973092325
573,0.6495049950531266
574,0.02335482336545833
575,0.022637054579355047
581,0.023611624825369815
585,0.6324703945223579
588,0.023077901279835385
593,0.6471060228839773
595,0.024242398672657647
596,0.022220900746506803
597,0.029473083953040016
599,0.6228478709501184
600,0.02454582455070227
604,0.6490812615760874
608,0.024675070591545226
609,0.06520347238414999
610,0.02578425369093537
612,0.024712273341890956
613,0.027057979041759894
616,0.024560946321473733
617,0.028887678145701562
618,0.026066781106911577
619,0.033300386681880186
620,0.5858548045617191
625,0.028709962301948486
627,0.02277476015513479
628,0.02206853940194845
629,0.028674886837115488
632,0.09431217085970109
636,0.049173634897530225
637,0.0512730859146111
638,0.023336450879242458
641,0.022056649352917606
642,0.022754977709629056
644,0.6494952673253548
647,0.16775561063790712
648,0.024752005007320384
651,0.06122079829189771
654,0.03234560671554679
659,0.05911522205754691
660,0.03300576006693628
662,0.029669843204103683
663,0.027165667291477468
666,0.09344641934457254
674,0.022887575632620945
680,0.02182827339110292
685,0.6475100811777905
687,0.023312298198469684
692,0.6429428171096311
694,0.6030020410078039
697,0.02697050157424374
698,0.5678987458441878
701,0.02636434262224172
702,0.023915357732691406
703,0.6484730719298222
706,0.6496853573561856
709,0.02149517536185234
710,0.023922069198271105
711,0.024579561729973907
713,0.0256166568537584
714,0.039646905879937674
717,0.024113975035920828
724,0.022709409187634852
726,0.39253832334889804
728,0.6082681883746139
730,0.64781759384006
735,0.022569022499529492
736,0.09432336724079471
741,0.0596355486487933
742,0.02204731520614415
745,0.18128678543498117
749,0.026177612397929557
755,0.027089411179380966
758,0.6501192580043891
761,0.10242627837834863
762,0.0416841072658254
763,0.03209167830573059
764,0.02556365078042671
767,0.05730296328213578
771,0.0407571981613474
776,0.04106728764107008
777,0.02249592282978545
778,0.6450254414758851
783,0.04791836432803483
784,0.0957767747389074
788,0.03129116005747554
790,0.023058969538361125
792,0.061762655575789666
793,0.04209308420249221
795,0.03495308396342793
800,0.024718722672911444
801,0.6469172542799879
803,0.11596007000943914
804,0.029806783110068482
806,0.04718686624385156
808,0.029131953601700292
811,0.6396131858019554
813,0.021701059821650437
815,0.6509481414505633
817,0.03711187564631878
819,0.02291786860345306
820,0.021810304540850308
823,0.6404894619364327
825,0.02559285948652629
827,0.025205991487240384
828,0.08157284425164017
832,0.026766960463308925
834,0.02842082370965069
837,0.03587630462927388
838,0.023869404854282225
840,0.02276417750540281
846,0.022270773684051833
847,0.026684409133324344
851,0.021567360820225343
854,0.022618378415932495
856,0.027726567578575875
857,0.026591521000965953
858,0.022036599025562285
859,0.027625997127167835
863,0.029547777055252283
866,0.06694880377083745
867,0.03449818859118999
869,0.3080223875129296
870,0.15486877097065466
871,0.021532076604488123
872,0.024493161121112352
874,0.022463532397718172
875,0.021969848003353876
876,0.022824188525355497
877,0.42375668534107713
878,0.04366254835233749
880,0.021448838545600635
881,0.026656660209359914
882,0.023103537271417198
884,0.6437799076698076
887,0.027128386649412375
891,0.03122069215746039
893,0.03011363664604625
896,0.022812535993005343
897,0.6315262302901233
900,0.02883299497514124
911,0.023177741955690757
913,0.044398080707332095
917,0.6482417466640435
918,0.04297184929337372
921,0.028204679386176802
924,0.02348232693579805
929,0.028927211255011954
932,0.6495977743630952
934,0.5952185132020883
938,0.6082861439330298
941,0.6358497857102822
942,0.03167414508973804
943,0.03168737189918209
945,0.03956477438071928
946,0.022639916071887572
948,0.021817246519628825
951,0.03202476035791853
953,0.07211568486208274
957,0.027218143061181612
959,0.046423824477086734
961,0.04845011866304079
964,0.041176830921269496
965,0.05586585086826009
966,0.023747448329821712
967,0.08485244650061904
970,0.026602426776042205
973,0.6394840841948082
976,0.03679002235530795
977,0.6355351990154675
980,0.024830697377742152
984,0.022937158609523
985,0.024383935160571534
986,0.024456310852035028
987,0.02323634377524583
989,0.027009539961544687
993,0.05011128962030979
994,0.12734133165188694
998,0.03314340773686338
1004,0.022688505096825403
1005,0.035278070991966635
1009,0.1173190013171281
1011,0.02542274364222172
1012,0.0216643273674894
1013,0.025643087937728366
1017,0.03550385954134809
1023,0.02164043833539903
1025,0.026542776462621966
1026,0.02288701837570639
1027,0.023151416422068503
1029,0.6395017965707934
1033,0.12632699397219702
1034,0.030655986346485812
1035,0.5990898317109757
1038,0.028515747338683412
1039,0.026392308280642082
1040,0.44804866809509747
1041,0.033899516179123235
1047,0.024628348613170464
1049,0.06371355569316768
1051,0.02240675863809516
1052,0.04171364935753257
1054,0.026041470930822985
1059,0.022117998008650438
1060,0.6479057769593879
1068,0.02201077402849414
1070,0.023484489800307186
1073,0.6476237120429025
1077,0.036275953143868125
1080,0.02854974518870125
1084,0.06893447876013266
1090,0.025683468025819292
1091,0.033852582762784925
1092,0.06715090343423132
1094,0.606516850011576
1095,0.5086620379792537
1096,0.028442027382127512
1098,0.032006939876656246
1103,0.6208610651699593
1104,0.04177259643679426
1105,0.6486302337435281
1108,0.03538092249093131
1113,0.02822657152644025
1114,0.024443115317854085
1117,0.03254429069179797
1118,0.022652202585672583
1122,0.055199146643169356
1123,0.06047922010410425
1124,0.021266295667945898
1130,0.030164111512719284
1131,0.0249860465232567
1134,0.6413817088832034
1141,0.6296534579393303
1147,0.09427013508594359
1148,0.025867233309948324
1150,0.030356094209190883
1153,0.03642190084672321
1154,0.023341651136913517
1158,0.6451913462898432
1159,0.1572486767867155
1160,0.6257799690662941
1163,0.6339861855997606
1174,0.02922312644606829
1177,0.022018386479230878
1178,0.05749215011726227
1181,0.03673690106204552
1183,0.05623592434692123
1186,0.6473554683628592
1189,0.05162776161008571
1190,0.042420171657801875
1191,0.022607671039143254
1198,0.021504003442871858
1201,0.029574383940494477
1202,0.023271364396846017
1204,0.6427141931700253
1217,0.02466404593164498
1224,0.637616718269989
1225,0.037367642773858206
1231,0.08695995503291351
1236,0.030685259147107968
1239,0.021317332296484665
1242,0.6487185949339969
1246,0.04211088646781945
1247,0.6099646850258751
1251,0.620603557987701
1252,0.022793471203859866
1253,0.04206808376554799
1255,0.02652336024582016
1256,0.021381530473288335
1260,0.02414346184516654
1264,0.10652176019083957
1269,0.029044993626986454
1270,0.035912385373814686
1276,0.023667894593933658
1277,0.6344274748100429
1280,0.027315125295165724
1281,0.051754464603152806
1282,0.03534788819226491
1285,0.028167573143153032
1288,0.025275858218940715
1289,0.023489862391653744
1291,0.021928759887830607
1292,0.02610610047356289
1295,0.022362819054524787
1296,0.023403395631819337
1297,0.03429316211998068
1298,0.033831321050358354
1299,0.02800607658362276
1300,0.3400177584064275
1301,0.08220924606552313
1302,0.04156226092330121
1303,0.05971777873159448
1304,0.027208519871300532
1305,0.05970178311424729
1307,0.025552457229678853
1312,0.05364732011361756
1313,0.6481143365412165
1314,0.023521026654584994
1315,0.02133364187700683
1320,0.6498042069756997
1321,0.39745849658984544
1325,0.02761949391296767
1326,0.028535363905612218
1327,0.031412639070361424
1331,0.023622861327469824
1332,0.026972332501538007
1333,0.02250765886549317
1336,0.5406822474529288
1338,0.02947212191486864
1339,0.07666327928431628
1342,0.027412894838022058
1350,0.024108844791825252
1352,0.02510941986920291
1353,0.6489496242827888
1357,0.026052580788807532
1358,0.049077820736039536
1359,0.02552846954261134
1360,0.021568478244280032
1362,0.026352145597031303
1364,0.023826283019749917
1366,0.6368763413466534
1368,0.02559412084889709
1373,0.026336630315434345
1374,0.0405100750697581
1377,0.6339284644880607
1380,0.02148864303768439
1381,0.024391786005128504
1383,0.6457986979513142
1385,0.03935311643338965
1386,0.6501434032679438
1390,0.024029955766810118
1393,0.6434896613770786
1398,0.02232384144283707
1404,0.6423896099323131
1405,0.031080322212574868
1406,0.025151661044394764
1407,0.06070161809041355
1408,0.031428766565954044
1409,0.03198343467368258
1414,0.02614511884716448
1416,0.024504926518684484
1419,0.5981952835507129
1421,0.028934280641882797
1424,0.6445756356503476
1427,0.02893170076066176
1428,0.6483220037796555
1429,0.6483133761624634
1430,0.0236129732822379
1432,0.06383596552750777
1433,0.06021325414695774
1436,0.6475694914427134
1437,0.04561659254971063
1440,0.055501369002644796
1444,0.6495049950531266
1453,0.02415867065484959
1455,0.024242679667357124
1458,0.023998953962850452
1459,0.02305753567473304
1462,0.04238574082923832
1463,0.027723913549798713
1468,0.03323322700743879
1470,0.022034134462581588
1475,0.030687099923001705
1477,0.04297370501940553
1479,0.6484192983706328
1480,0.05777729071150159
1481,0.0815438383311225
1482,0.06427011122232867
1488,0.6506746203180571
1489,0.021843110593947362
1494,0.04557878633405529
1499,0.6442102199516472
1502,0.05025057417735471
1504,0.026629606366304272
1506,0.6431568078211274
1507,0.047784110889174086
1508,0.058000452573519344
1510,0.024964164796401584
1511,0.10821483649539688
1513,0.023743041770049732
1518,0.12785283721485055
1519,0.021840987118658336
1520,0.04857083398682593
1521,0.03396694385200676
1522,0.023502389947122598
1524,0.05810972954460707
1529,0.02141481708654393
1530,0.04537383781153923
1533,0.024509122922051024
1536,0.02219366914986495
1537,0.02387053255592426
1539,0.06088427121039394
1541,0.030787667411518067
1544,0.022511442793105057
1545,0.021784668757099546
1546,0.03986014958581741
1547,0.022196416250683207
1548,0.05105523703923547
1557,0.042123832371939895
1565,0.021408449569449494
1566,0.025222096209530975
1567,0.043810866521881486
1569,0.03380047929875552
1575,0.03469209797302942
1578,0.02284761816053917
1589,0.026289014357918427
1595,0.6246059096903891
1596,0.021869458706594992
1597,0.02166085238793399
1599,0.034563758407524535
1600,0.023467842663736645
1602,0.6352621017619926
1603,0.028405338128776634
1604,0.048384124367166235
1607,0.02261622811275058
1610,0.6445111086244906
1613,0.02508214971234829
1618,0.030371125144395737
1621,0.024637659345900138
1622,0.02763938939871398
1623,0.10205951894205392
1628,0.6202717190833118
1633,0.04335696200995061
1636,0.057313582095909366
1637,0.030786424239958914
1638,0.024806089078131904
1643,0.023147968562699295
1644,0.0539178614749392
1647,0.09286506160693377
1649,0.10104183628411664
1655,0.6499077118308462
1657,0.6416316908761358
1662,0.0260454671689557
1674,0.030333328635167033
1675,0.6328851049658851
1676,0.06292883603569124
1684,0.023649419644488318
1685,0.02211451877892697
1686,0.03712215765149951
1687,0.03573632585296947
1691,0.024524069261878917
1698,0.10083656140804947
1699,0.023299294121469798
1700,0.04008417428725004
1703,0.03640524879724384
1704,0.022233112502246705
1705,0.6483870170741441
1710,0.02487816568212731
1714,0.6384896584286968
1715,0.02181695023069899
1718,0.6484192983706328
1727,0.03809266055044738
1728,0.04197501894124729
1730,0.6184945311035166
1731,0.02417413702208661
1732,0.031580559535413714
1736,0.1650924555397665
1740,0.02564315146734323
1745,0.022220749460117414
1747,0.038387634149778416
1749,0.02772782609578954
1755,0.028155186577353348
1756,0.41151543295855497
1758,0.02599375944303407
1759,0.02552270551110253
1761,0.631785356588912
1766,0.02499955345287562
1770,0.04129740018131676
1771,0.082625021980107
1772,0.03100831826953584
1773,0.02164093372515242
1774,0.022061543344958884
1783,0.052349517781872454
1785,0.025895966367770737
1786,0.040788063005223085
1788,0.03411229264222782
1789,0.03290986416136876
1792,0.028808422711461446
1798,0.02303425899036462
1800,0.1025514909146358
1804,0.025208532456080266
1806,0.03614530021714971
1808,0.1677370736547358
1809,0.09715974788971307
1810,0.6479219536515274
1818,0.024768247449123655
1822,0.02888435183484071
1824,0.0231739302987771
1825,0.028875999138231336
1826,0.029251859998351396
1827,0.031919144108359394
1828,0.6344372602170716
1830,0.022694727231521515
1831,0.024913385381734376
1837,0.6479617163794397
1840,0.09314185115831425
1841,0.03047379489294835
1842,0.029010360906675314
1848,0.029595050216660056
1850,0.03433505135545473
1851,0.12233132363346227
1852,0.023348760402399818
1853,0.023440867356452344
1855,0.03172651039229332
1857,0.6245016962172901
1858,0.6450765115413479
1860,0.039039294643659385
1863,0.021546395430040124
1866,0.043415908485686064
1868,0.05046802717465478
1869,0.022585890848902723
1873,0.022376246887247462
1879,0.13488842518212657
1880,0.03297556070518991
1883,0.02264136361984701
1884,0.04080608034941242
1891,0.04068602179119674
1892,0.023581201875282374
1893,0.03121736837258952
1894,0.034329551223302626
1896,0.03466482246168733
1897,0.6019491279741833
1898,0.6473243235184858
1899,0.03104745126461757
1900,0.0327070304164432
1901,0.15489182508221364
1903,0.034278243008677815
1909,0.3607693218557755
1910,0.03546077583872821
1913,0.021862841983547522
1915,0.02430727698655127
1916,0.021818666602750936
1918,0.649616701577217
1921,0.6202569709880753
1924,0.02610218886781401
1925,0.06208113706610824
1927,0.6466320225570661
1928,0.12193644016241402
1929,0.5561526554888946
1933,0.6475395587412385
1935,0.6479251287208629
1936,0.02433661931127915
1937,0.07019503663982399
1939,0.035968442044156806
1941,0.02349867353846164
1945,0.02860480774771772
1949,0.6483870170741441
1950,0.05279382463071103
1953,0.03029819069030552
1954,0.032351865456441274
1955,0.6372211448947148
1956,0.13651280799126886
1957,0.0419768716474382
1958,0.6473243235184858
1959,0.6501434032679438
1960,0.036289199340224385
1961,0.039640631138625114
1962,0.02147668563115919
1966,0.02237116091901827
1967,0.04207700256518941
1968,0.03883658655479409
1970,0.030932503669170927
1973,0.02470585639275649
1976,0.02313172072590854
1977,0.02321662168436032
1978,0.022832840818161552
1981,0.024174899560167145
1986,0.03011242623959228
1988,0.057803207954094146
1989,0.6438569761979664
1991,0.026072202238262447
1993,0.025339684458487742
1995,0.06767569812701575
1998,0.0626581030141853
2000,0.17299644160481248
2001,0.023887676713208662
2005,0.036056151984089894
2007,0.03367637083933041
2011,0.06748568322949935
2012,0.02454523310828234
2014,0.6480505086368832
2017,0.649163121789772
2021,0.03093668974621278
2027,0.5997468803911185
2028,0.023211867088424334
2029,0.03550362668805904
2032,0.028821642413960746
2036,0.025393657253265187
2038,0.022034707734551025
2039,0.022175844232967663
2045,0.03226870290427895
2047,0.6089612888388863
2050,0.6506448615370625
2051,0.026460843288052628
2052,0.034520135313111086
2055,0.09301428326649767
2060,0.02647831062894708
2061,0.039123129288803245
2063,0.02623155493331436
2064,0.031179233192066117
2069,0.02424068471160318
2071,0.024151845701348554
2072,0.021838539183259374
2073,0.10494578333565596
2074,0.0532863414129104
2075,0.026006901490238814
2077,0.023321326021034698
2078,0.05102878314108429
2079,0.04157500247186316
2080,0.6481357059307689
2083,0.39080992711005375
2085,0.6057744635311075
2087,0.025272226276810316
2088,0.039603547392622396
2089,0.032612054623113146
2090,0.09203529424393012
2093,0.6429994109884036
2097,0.6477681806180234
2098,0.0223433094513073
2102,0.029416232685776353
2104,0.04074382898177789
2105,0.045151210442181886
2106,0.024028236120842733
2109,0.023553966713197066
2110,0.027260533898865767
2112,0.038936475076291666
2113,0.04128514068115886
2114,0.42835131264576054
2122,0.024644512324374604
2123,0.022627284503004164
2124,0.052675378831358685
2126,0.06033007440240812
2130,0.6426521201671282
2131,0.021269195277456812
2132,0.1258166282504968
2135,0.023439319276815303
2137,0.028930546620216928
2141,0.02369414107227176
2143,0.6511372325579754
2144,0.022930823838647234
2150,0.08871535231146042
2151,0.6475846405674048
2153,0.5979703362357156
2156,0.03127016981321044
2157,0.024330271041024535
2158,0.02212467763562273
2164,0.1114819051134297
2167,0.04517358223986815
2182,0.02401831531783607
2183,0.09058898799447944
2186,0.025920870115186206
2193,0.029755771282011158
2196,0.03787224823444184
2198,0.6506637174041094
2201,0.054223042487175216
2202,0.0445853061663314
2203,0.6343478869372325
2204,0.027474928614508086
2205,0.03259552360482883
2206,0.028540498962326532
2207,0.6424998607826599
2209,0.022141171847509744
2211,0.03664199853562296
2217,0.03510529367140562
2219,0.02148180077774124
2220,0.04351597888585736
2222,0.04539917975750702
2223,0.022616743387328
2226,0.6475873831898049
2227,0.026904131211108507
2230,0.05444017400932204
2232,0.02296534586788214
2238,0.021788545932179264
2245,0.030027263667851214
2247,0.02342320061031483
2248,0.6303151402401546
2257,0.09607879973124236
2262,0.027436579063866654
2265,0.6322909748260508
2266,0.6362137481251501
2270,0.05146068076363102
2273,0.6014017045812243
2275,0.6501434032679438
2277,0.021799051625828084
2278,0.03642888473334198
2285,0.09861903281342194
2289,0.05560238973778317
2293,0.6450628371540079
2298,0.047999603522151206
2299,0.024170468494718614
2301,0.03686069362138707
2302,0.02507783018632506
2307,0.02991154596729324
2308,0.03735307484650759
2311,0.057572046207901816
2314,0.6146555915112434
2316,0.6499775751399322
2319,0.024729601260798935
2320,0.0259093093909802
2328,0.6469999183301473
2329,0.02201804044613872
2332,0.027454851655069397
2336,0.02457035681786593
2343,0.037466983446976514
2346,0.04266690620247136
2347,0.031324937791096005
2349,0.026399976626638837
2351,0.02486943660303879
2355,0.03751447046694217
2356,0.033075964900834864
2360,0.022389209909070656
2361,0.16398383319978607
2362,0.039657352625583626
2364,0.021690244324702217
2366,0.022987075249882746
2367,0.028149184911632937
2368,0.022752736921628283
2369,0.02308910365918319
2370,0.032086340631299747
2371,0.3887290162988936
2372,0.028355492803733794
2377,0.057919164793084406
2378,0.056360810984146664
2385,0.04401007404235472
2388,0.02603760611998739
2390,0.021629915446906504
2395,0.6467433092548478
2397,0.02837996566672784
2399,0.05958417615858661
2401,0.04299071859551839
2403,0.023843224124592027
2404,0.03478208744499667
2410,0.02669268940839046
2415,0.022712398146340233
2416,0.030647043669941285
2418,0.029355567055151206
2420,0.03540455581667967
2422,0.07602971881706587
2425,0.022477771756194732
2428,0.05832911183110666
2430,0.022692290917409444
2434,0.038385313141617354
2436,0.035275768715576715
2442,0.6480642688952805
2444,0.023551209095752965
2445,0.027945533214693105
2447,0.0240713482991452
2456,0.02206025800537862
2459,0.023706453741075967
2460,0.022012607882163734
2462,0.1334817811106508
2463,0.04405017504022177
2464,0.023112401246098924
2465,0.02952876504949057
2473,0.642083444233073
2475,0.04096486123628796
2476,0.03750769935514435
2478,0.6419795411510634
2482,0.04019658221657178
2483,0.02534522822888112
2484,0.026988399763040825
2490,0.022786032849543246
2491,0.021350274347778312
2495,0.023834336666665252
2498,0.027190833409795556
2503,0.6160706659988986
2507,0.026444084641095437
2510,0.0549787177228892
2512,0.023569218459506533
2515,0.0519411503658699
2518,0.028149584895719275
2519,0.028012279299592244
2521,0.02555039217198281
2523,0.02445493712204305
2524,0.10940072882596708
2525,0.033961346243962603
2526,0.02429203894408871
2528,0.02163703969847911
2529,0.0219798446337069
2530,0.022264885220622508
2532,0.023816018418374364
2537,0.03150270803541315
2538,0.07802269382802327
2539,0.029516650719744034
2540,0.02705248537696879
2541,0.025682382609602136
2543,0.16616916372470625
2544,0.026263077972644412
2545,0.0241450119528312
2548,0.032869211598022224
2549,0.027725678392842738
2550,0.027084784749447473
2552,0.028324942136286963
2554,0.05231469500683982
2556,0.39885768737334837
2560,0.022266167707989268
2563,0.6347940312504832
2571,0.5995507197966761
2573,0.023584562895884897
2574,0.02260292539150104
2575,0.027126923313321998
2577,0.05573194922343414
2578,0.029994059775248043
2580,0.021729638551442478
2581,0.028299632619956005
2582,0.6484192983706328
2584,0.05366835606453268
2588,0.02420244901523602
2590,0.024054112798817546
2591,0.028703311105872542
2593,0.032310950295713355
2595,0.08143451998209691
2600,0.6507140528426917
2605,0.03350559966026317
2608,0.029478789308255992
2609,0.022571011968117727
2610,0.037410866302403985
2617,0.029085522586581248
2618,0.037178482599765944
2620,0.03500284754539279
2621,0.6466032829054229
2623,0.02281272944982747
2631,0.025857438215389553
2635,0.023655544364662287
2638,0.023322724495385222
2641,0.08491261483156964
2643,0.12674119889565136
2644,0.029228128525938105
2645,0.026224746081761
2646,0.025477497449975118
2647,0.040886546409137914
2653,0.02144574529712151
2655,0.03926488151554449
2656,0.023462484089618246
2658,0.021458434223223865
2659,0.022495266817426706
2660,0.038034505972002634
2664,0.024441397593138587
2666,0.029205194625091545
2670,0.05151832878189519
2673,0.022251042948657145
2674,0.3091129477531741
2675,0.023022874680389705
2676,0.04132632221443205
2677,0.023337739818752024
2678,0.07480757969954809
2680,0.6488896521052987
2682,0.6392364842126723
2684,0.04140137050858284
2685,0.05476542825726132
2687,0.027456376537628564
2690,0.0215150036928722
2694,0.6422398946036896
2697,0.6501434032679438
2702,0.038678696132776934
2704,0.0672779914183038
2706,0.02725239321797314
2711,0.026317354303137412
2712,0.034693441055978054
2713,0.026040003930153908
2717,0.022427540130996397
2721,0.08037748445254737
2729,0.022995541078050432
2730,0.0726051291410418
2731,0.02732896995820321
2732,0.023122311837471342
2735,0.0473820426706687
2739,0.08418073107655016
2741,0.021798013166989202
2743,0.026614993991139327
2744,0.051047736338995196
2745,0.627702744177296
2748,0.05031126385536583
2751,0.022346353308671674
2752,0.02998871258529838
2757,0.02746945154444482
2768,0.029381802394910762
2769,0.02662736444471523
2770,0.03286020226018688
2771,0.022723566817425392
2774,0.06759740351908597
2776,0.6506449444254199
2779,0.03222039976343488
2780,0.029406980861407202
2782,0.06830519278528606
2784,0.024140063543283616
2785,0.02207773783817254
2786,0.021988039428289384
2788,0.05326591210002073
2790,0.04606931879123475
2793,0.6508962252948062
2794,0.02238668797670772
2795,0.031598137050173426
2797,0.033054843668888965
2798,0.04035504051949025
2802,0.036491693219065896
2803,0.02472729426150232
2806,0.02311635460257418
2807,0.6259421117690339
2809,0.02699469659025884
2811,0.03607842830034579
2813,0.02182449511334489
2814,0.02610145321242633
2819,0.022645060509708173
2820,0.03476951845984045
2827,0.029547986524687302
2834,0.08843796199055123
2835,0.0958191513212855
2836,0.029709760010583952
2838,0.023441014372051892
2843,0.02186309667673809
2844,0.02314968595630246
2845,0.027915549239479604
2851,0.027907414672084033
2853,0.02496501626530571
2856,0.02728610496673795
2858,0.03182151160390055
2861,0.02654134438813698
2862,0.030814043401059168
2863,0.023932863462734297
2866,0.027543607599017444
2868,0.6430657243324069
2869,0.030709715760330346
2870,0.023194878232889966
2871,0.021889920090909513
2874,0.024229004781763284
2875,0.023521102762904686
2877,0.6477917842063436
2878,0.04286797814864794
2879,0.026602684329933388
2887,0.2885395133870985
2888,0.02872924815886063
2889,0.022849641919044417
2890,0.0461032514732674
2891,0.025322201774626362
2893,0.05888134649099517
2894,0.02919947712801179
2901,0.021213835984971802
2902,0.021685882412170995
2904,0.022904601031640975
2907,0.10507074983604549
2908,0.0791146085016693
2910,0.03178017670792035
2913,0.026701558891428594
2918,0.6488363245522107
2919,0.02496501626530571
2921,0.023440867356452344
2931,0.05738665803007411
2932,0.6381993849464389
2934,0.042743175854241436
2935,0.05700988480438647
2937,0.021794457671653604
2939,0.02474786897173104
2940,0.6294709258098846
2941,0.03361679702546035
2943,0.031374687117735875
2946,0.0868647322190649
2948,0.6438181469959218
2951,0.08771071944367444
2952,0.0229122735499588
2956,0.11755519341702576
2957,0.060052608707478576
2958,0.43931165707826114
